,oid,Id,Sentence,Flag,labels
248,248,63320_199303_248,"These will include the motor vehicle industry, where investments to expand our export base are being planned, and the communications industry.",,6
249,249,63320_199303_249,"In addition, we recognise that a number of proposals which did not meet the test of having a value of at least $50 million for a single, discrete project are worthy of further consideration.",,1
250,250,63320_199303_250,We will refer proposals which involve a number of associated discrete projects with an aggregate value in excess of $50 million and which would otherwise meet the eligibility criteria that applied to the development allowance to the new National Investment Council for consideration and recommendation to Government as possible recipients of the development allowance for the aggregate proposal.,,7
251,251,63320_199303_251,We will continue to encourage and support our industries as they compete increasingly successfully in world markets.,,4
252,252,63320_199303_252,"New measures to faster the telecommunications, shipbuilding and pharmaceutical industries will be introduced,  Australian industry today is especially well placed to take advantage of investment opportunities which will create jobs in exciting new areas.",,6
253,253,63320_199303_253,The environment for investment has never been better.,,1
254,254,63320_199303_254,"We have low inflation, low interest rates, a very competitive exchange rate and a cooperative industrial relations framework where all parties are actively exploring ways of doing things better.",,7
255,255,63320_199303_255,We have a truly competitive tax regime with accelerated depreciation and the special development allowance introduced in One Nation.,,1
256,256,63320_199303_256,These are now further enhanced by a corporate tax rate of 33 cents in the dollar and the additional investment allowance.,,1
257,257,63320_199303_257,"We have the opportunity to build on the innovative skills of Australians, skills that arise from an increasingly educated workforce and government support for research and development.",1.0,1
258,258,63320_199303_258,"A whole range of small to medium sized companies, described in a recent McKinscy report, have recently emerged as exporters of high valued added products.",1.0,1
259,259,63320_199303_259,Government assistance has been important to the success of many of these firms.,1.0,1
260,260,63320_199303_260,We have this sound base.,1.0,1
261,261,63320_199303_261,"And we have the opportunity to create and grow in the most rapidly expanding region in the world, the Asia - Pacific region.",1.0,1
262,262,63320_199303_262,To build on our competitive base we can and we must do more than just create a positive environment for job creation.,,6
263,263,63320_199303_263,We must also understand the particular needs for each industry and seek to ensure that those needs are met.,,3
264,264,63320_199303_264,It is only Labor that understands how government can be constructive without putting up protective barriers and turning Australian industry inward as Coalition governments have done in the past.,,3
265,265,63320_199303_265,It is only Labor that has understood the importance of diversifying our export base with high quality manufactured exports and building new industries which will secure long-term jobs.,,6
266,266,63320_199303_266,It is Labor that understands how industry policies can be designed to make the industry in question better able to compete in worid markets.,,4
267,267,63320_199303_267,Programs such as the Heavy Engineering Adjustment and Development Program (which cost $60 million) and the Metal based Engineering Program (which cost $15 million) have helped boost engineering exports by 62 per cent in three years to over $4 billion.,1.0,1
268,268,63320_199303_268,The car plan has internationalised the industry.,1.0,1
269,269,63320_199303_269,An inward looking industry producing poor quality cars for the domestic market has been transformed.,1.0,1
270,270,63320_199303_270,Quality has been improved 40 per cent and exports have already been tripled with more growth to come as investment plans are realised.,,6
271,271,63320_199303_271,"For example, Toyota is building a $420 million plant at Altona to produce 100,000 cars per year with 30 per cent for export.",,7
272,272,63320_199303_272,"Mitsubishi Australia has been designated as sole world supplier of the Magna Wagon, shipments to the US have started and approximately 15,000 vehicles valued at $200 million will be exported annually.",,6
273,273,63320_199303_273,In fact Mitsubishi is one of the great success stories of Australian manufacturing carving out for itself a secure role in the Australian car industry by integrating itself more and more with its parent's world wide production arrangements.,,1
274,274,63320_199303_274,Mitsubishi has plans TO further this integration with new investments to expand engine production and to secure for its Adelaide plant a greater proportion of MitsubishTswodd wide production OF SIX cylinder CARS.,,6
275,275,63320_199303_275,"With the extension of the development allowance to the car industry and with the new generalised investment allowance, the Government expects this new phase of Mitsubishi's expansion in Australia to take place.",,3
276,276,63320_199303_276,In any case a Keating Government would work closely with Mitsubishi to bring this about.,,3
277,277,63320_199303_277,"An efficient car industry, integrated with the worid industry, is an important device helping to develop sophisticated manufacturing in Australia.",1.0,1
278,278,63320_199303_278,Labor is committed to an expanding car industry in this country.,,4
279,279,63320_199303_279,The Coalition's zero tariff policy can only serve to weaken the car industry.,,1
280,280,63320_199303_280,"Government support through research and development, NIES and export marketing grants have helped our medical and scientific industry export over $500 million a year.",1.0,1
281,281,63320_199303_281,The potential for Australia's agri-food industries is enormous.,1.0,1
282,282,63320_199303_282,"The Government's July 1992 Agri-Food Industries statement aims to meet the growing opportunities of the Asian market by changing the inward focus of the industry and significantly lifting its productivity, investment, innovation and export performance.",,6
283,283,63320_199303_283,"The major initiatives are directed to improving market access, promoting Australia as a source of dean and wholesome food, improving the industrial relations and training environment in the industry, encouraging networking and collaboration and lifting investment IN food processing.",,5
284,284,63320_199303_284,"The TCF industries have had to undergo major adjustments, but with the assistance of the TCP Development Authority, a good number of firms are now well placed to compete withthebcst.",,7
285,285,63320_199303_285,The wool tops industiy is expanding rapidly laying a base for the development of a stronger textiles industry.,,1
286,286,63320_199303_286,"All in all, Labor has a proud record of encouraging and supporting industry in its endeavour to compete.",1.0,1
287,287,63320_199303_287,The next Keating Government will take this further.,,1
288,288,63320_199303_288,The Asia-Pacific telecommunications market is the fastest growing market in the world and is expected to grow at the rate of 30 percent per year to an estimated $100 billion by 1996.,,7
289,289,63320_199303_289,"Australian industry is well placed to become a major supplier to the region through continued internationalisation of AOTC, international companies using Australia as a base for their regional activities, and the emergence of innovative local companies.",1.0,1
290,290,63320_199303_290,"We will establish an expert group which will include representatives from AOTC, OPTUS, industry and unions to develop a technical and commercial blueprint for extending the optical fibre network to the majority of houses, businesses and schools in Australia.",,7
291,291,63320_199303_291,Already AOTC has laid over 1 million kilometres of optical fibre cables.,1.0,1
292,292,63320_199303_292,Australia is in the forefront of this technology.,1.0,1
293,293,63320_199303_293,Extending the optical fibre network to the majority of businesses and residences capitalises on the significant investment we have already made.,,6
294,294,63320_199303_294,It will create a platform for the delivery of a large range of service and the development of new industries.,,6
295,295,63320_199303_295,Extending the network to our schools and other education institutions will further our efforts to raise standards.,,3
296,296,63320_199303_296,An innovative and vibrant telecommunications industry will be of pivotal importance to the Australian economy in the decades ahead.,,3
297,297,63320_199303_297,It will provide jobs directly in the major operators of telecommunications services and in many supporting industries.,,6
298,298,63320_199303_298,But it requires a leadership that supports Australian manufacturing.,,6
299,299,63320_199303_299,It requires AOTC to remain in public ownership.,,1
300,300,63320_199303_300,"Without public ownership, services to consumers will be threatened.",,1
301,301,63320_199303_301,And without public ownership the jobs of all those in supporting manufacturing firms will be threatened.,,1
302,302,63320_199303_302,This would especially be the case if AOTC were to come under foreign control which would be the inevitable result of the Opposition's desire to sell AOTC quickly.,,3
303,303,63320_199303_303,"The shipbuilding industry has been transformed, with help from the government's shipbuilding bounty and export financing and insurance corporation, from an inefficient dinosaur to one producing fast catamaran ferries and luxury motor yachts for the worid market.",,3
304,304,63320_199303_304,Australia has over 10 per cent of the worid market in these two sectors with exports approaching $300 million.,,6
305,305,63320_199303_305,"New firms using smart marine engineering and innovative materials technology have created jobs in Tasmania, Western Australia and Queensland to produce boats for Europe, China and elsewhere.",,6
306,306,63320_199303_306,Currently the bounty is due to end by June 1995.,,1
307,307,63320_199303_307,"As a new measure, a Labor Government will extend in line with general manufacturing tariffs so that it is progressively reduced from the current 10 per cent to 5 per cent by June 1996.",,6
308,308,63320_199303_308,This will cost some 57 million over four years.,,1
309,309,63320_199303_309,The Pharmaceutical Industry Development Program is an innovative plan to ensure that Australia captures the full commercial benefits from our worid class medical research and hospital system.,,7
310,310,63320_199303_310,The program provides an incentive for Australian and international firms to base their Asian operations in Australia.,,6
311,311,63320_199303_311,A Labor Government will provide 15 year effective life patent protection for phannaceuticals in line with US and European standards.,,6
312,312,63320_199303_312,This will improve the enviromnent for the industry to research and develop new drugs in Australia and thereby help boost exports from their current level of $450 million to over $2 billion by the year 2000.,,7
313,313,63320_199303_313,The Labor Government will build on its commitment to a strong research baseand encouragement of innovation and development.,,3
314,314,63320_199303_314,"We will add to Cooperative Research Centres and provide continuing support for higher education research infrastructure,  Science, technology and engineering are fundamental to a competitive business sector, a world class health system and a dean environment.",,6
315,315,63320_199303_315,"Combined with a skilled workforce, they provide the basis for Australian industry to innovate and succeed in new markets.",,3
316,316,63320_199303_316,"Research, though, IS A long-term investment.",,1
317,317,63320_199303_317,Outstanding discoveries can BEST BE encouraged in an atmosphere of certainty and stability.,,3
318,318,63320_199303_318,A Labor Government will continue to provide that.,,1
319,319,63320_199303_319,"OVER the past decade, government support for science and technology has increased TO $2.9 billion per year, a 39 per cent increase in real terms.",1.0,1
320,320,63320_199303_320,The 150 per cent research and development tax concession has been instrumental in lifting business sector research in Australia.,1.0,1
321,321,63320_199303_321,"Since the beginning of the 1980s, business spending on research and development has more than doubted, both in real dollar terms and as a percentage of GDP.",1.0,1
322,322,63320_199303_322,"Among OECD countries, Australia has had the leading growth rate both in business R&D and in external patent applications.",1.0,1
323,323,63320_199303_323,Labor has made this incentive for R&D a permanent part of our tax system.,1.0,1
324,324,63320_199303_324,"The Cooperative Research Centres - a unique partnership between government, industry, the CSIRO and the universities - will invest over $2 billion in research in fields AS diverse as eye research and technology, premium quality wool, freshwater ecology and materials welding and joining.",,1
325,325,63320_199303_325,"In recognition of the importance of this program, as mentioned in Investing in the Nation, an additional 10 Cooperative Research Centres will be established, costing $162 million over the life of the centres.",,6
326,326,63320_199303_326,"Since 1982-83, Government funding for higher education research has increased by 46 per cent in real terms.",1.0,1
327,327,63320_199303_327,"Nevertheless, the rapid expansion of the higher education sector has put some strain on university-based research.",1.0,1
328,328,63320_199303_328,"In response, the Government recently announced that:  the number of Australian Postgraduate Research Awards awarded annually was increased from 1300 to 1500;  ",,6
329,329,63320_199303_329,research grant funding will be increased by $12 million in 1994; ,,7
330,330,63320_199303_330,"and a review of the funding of research infrastructure in higher education institutions by the National Board of Employment, Education and Training (NBEET) is being undertaken;    ",,4
331,331,63320_199303_331,"The 1989 statement, Science and Technology for Australia, provided $175 million over 5 years to 1994 for higher education research infrastructure.",,7
332,332,63320_199303_332,"In order to maintain the high quality established through that funding, the Government will provide an annual Injection of $52 million for university infrastructure from 1995.",,7
333,333,63320_199303_333,This will help revitalise and re-equip university science laboratories and engineering schools.,,1
334,334,63320_199303_334,"Additional infrastructure needs will be examined as part of the Government's response to the NBEET review, which is to be finalised shortly.",,6
335,335,63320_199303_335,"To assist Australian business to seize export and investment opportunities in the rapidty growing Asian economies, Labor will establish an Asian Economic Centre to improve the availability of high quality, business-oriented economic analysis of Asian countries.",,1
336,336,63320_199303_336," Late last year the Government commissioned from the consultancy firm World Competitive Practices, a report into the availability to Australian companies of business-oriented economic analysis of the rapidly growing Asian economics.",1.0,1
337,337,63320_199303_337,"The report identified a number of areas where improved information could significantly benefit Australian business and recommended that a new body, funded by the government with substantial business involvement, be established to meet the gaps identified.",1.0,1
338,338,63320_199303_338,Labor has decided to establish an Asia Economic Centre and to meet the bulk of its funding requirement over the next four years.,,6
339,339,63320_199303_339,The Centre will be distinguished by its clear business orientation and the high quality of its analysis.,,1
340,340,63320_199303_340,"The work of the Centre will focus on areas identified in the report as being of highest value to business, but where there are presently shortfalls in Australian analytical capability, namely:  structural analysis of national economies-including macro-economic trends and forecasts, industry composition, trade dependence, demographics, incomes and consumption patterns; ",,7
341,341,63320_199303_341,"analysis of business systems and sectors - including intra-iodustry structure and characteristics, financial systems, distribution systems, and business-government relations; ",,6
342,342,63320_199303_342,"and development of business information sources - including country - specific databases and library, and links to Asian research centres.",,6
343,343,63320_199303_343,The Centre will establish strong linkages with similar institutes in the Asian region.,,1
344,344,63320_199303_344,"While the Government will initially fund the bulk; of the Centre's operating costs, the objective will be for it to become primarily self-funding through fcc-for-service and subscription income.",,6
345,345,63320_199303_345,The Government will also seek private sector equity to maintain the Centre's business focus.,,6
346,346,63320_199303_346,The cost of establishing the Centre and funding its work program over the period 1993-94 to 1996-97 will be $16 million.,,1
347,347,63320_199303_347,"Labor will announce later in the campaign a further package of initiatives to increase the quality, depth and effectiveness of our economic engagement with Asia.",,7
348,348,63320_199303_348,They will cover these areas:  expanding Australian business networks in Asia;  refining the way we project Australia's image in Asia;  increasing the number of Australians with Asian language skills and familiarity WITH Asian societies and economies.,,6
349,349,63320_199303_349,The total cost of these further initiatives will be $44 million over four years.,,7
350,350,63320_199303_350,"As part of our developing closer links with the region, we will encourage major companies to establish their regional headquarters in Australia.",,6
351,351,63320_199303_351,East Asian economies are growing at a far more rapid rate than those of Europe or North America.,1.0,1
352,352,63320_199303_352,US and European multinationals are increasing their focus on the region and those not established here are looking fora presence.,1.0,1
353,353,63320_199303_353,"Traditionally, Hong Kong and Singapore have been seen as the principal destination OF such regional headquarters (RHQs) but Hong Kong has now encountered some leakage'.",1.0,1
354,354,63320_199303_354,Decisions on location are driven by a range of factors; Australia is a dear leader in many.,1.0,1
355,355,63320_199303_355,"These include skilled workers at competitive costs, a favourable industrial relations climate, a sophisticated telecommunications structure and a sound financial sector along with an attractive climate and lifestyle.",1.0,1
356,356,63320_199303_356,The Government welcomes the establishment of RHQs in Australia.,,7
357,357,63320_199303_357,"The Prime Minister's statement of 16 February, investing in the Nation announced the establishment of a National Investment Council (NIC).",,3
358,358,63320_199303_358,The Council will:  advise the Government on strategies - both general and specific - to attract foreign investment; and  facilitate such investment by acting as a point of contact in meeting Commonwealth and State regulatory requirements including approvals.,,3
359,359,63320_199303_359,"An important element of the Council's WORK will be to facilitate the establishment of RHQs in Australia,  the Government is also prepared on a case-by-case basis to examine particular constraints on their establishment.",,3
360,360,63320_199303_360,"For example, we have been prepared to give a sales tax exemption to Cathay Pacific to locate its worid wide data base in this country.",,7
361,361,63320_199303_361,The up-front value of that arrangement to Australia is an investment of $200 million.,,1
362,362,63320_199303_362,"Without the exemption, Cathay would probably not have come here.",1.0,1
363,363,63320_199303_363,"The Government, however, will always be mindful to maintain the integrity of the tax system.",,6
364,364,63320_199303_364,The flow-on effects of Australia becoming a significant centre of RHQs are potentially large.,1.0,1
365,365,63320_199303_365,"Estimates suggest up to 6000 jobs may follow; there would be a large boost to the telecommunications, aviation, a range of professional services and other related industries.",1.0,1
366,366,63320_199303_366,A re-elected Labor Government will modify the developing country tariff preferences far all but the least developed countries and South Pacific Island Territories by eliminating preference margins for certain industries.,,3
367,367,63320_199303_367,"The industries for which preferences will be eliminated are the textiles, clothing and footwear industries, chemicals, sugar, canned food, fruit juice and dried fruit.",,3
368,368,63320_199303_368,These industries are facing substantially improved competitiveness of developing countries at the same time as they are undergoing structural adjustments under tariff reduction and other programs.,,3
369,369,63320_199303_369,Tariff preferences are no longer required for developing countries to compete in the Australian market in these industries.,,1
370,370,63320_199303_370,Tariff preferences were introduced in 1965 to assist developing countries compete in the then highly protected Australian market.,1.0,1
371,371,63320_199303_371,Developing countries now benefit from much lower protection in Australia.,1.0,1
372,372,63320_199303_372,The elimination of developing country preferences for these industries will be implemented by freezing tariffs for specified goods from developing countries until die general tariff rate falls to the developing country preference rate.,,6
373,373,63320_199303_373,Thereafter the general tariff rate will apply.,,3
374,374,63320_199303_374,No tariffs will be raised.,,6
375,375,63320_199303_375,Labor has a proud tradition of bringing Australians together.,1.0,1
376,376,63320_199303_376,An important element of this is the recognition of the significant role played by rural Australia and towns and cities.,,6
377,377,63320_199303_377,Packages for rural Australia and regional tourism will be Introduced while Triple J radio will be extended to all parts of Australia with populations over 20.000.,,7
378,378,63320_199303_378,"Historically, rural Australians have made a great economic and cultural contribution to this country.",1.0,1
379,379,63320_199303_379,"The Labor Government is building on this contribution through the implementation of policies to enhance the productivity and profitability of farm enterprises, to diversify rural economies and better integrate them into the broader national economy, to improve natural resource management and to promote the well-being of rural communities.",,3
380,380,63320_199303_380,"Accordingly, the Government will introduce a number of new measures during the next term of office in pursuit of these objectives.",,6
381,381,63320_199303_381,"These include:  A SUGAR PACKAGE TO ENCOURAGE  GROWTH IN THE SUGAR INDUSTRY;  the elimination of developing country preferences for canned food, fruit juice and dried fruit; and  a 10 per cent investment allowance for plant and equipment, which will assist in reversing the run-down in farm capital.",,7
382,382,63320_199303_382,We will shortly be announciflg details of a package for rural Australia.,,3
383,383,63320_199303_383,"This wil ldraw together specific rural measures costing $45 million, other initiatives relevant to rural industries and communities, and future rural policy directions.",,7
384,384,63320_199303_384,The tourism industry is of central importance to the Australian economy.,1.0,1
385,385,63320_199303_385,"It accounts for almost 500,000 jobs, about 6 per cent of total production and 11 per cent of our export earnings.",1.0,1
386,386,63320_199303_386,International tourist arrivals have increased by 150 per cent in the past eight years.,1.0,1
387,387,63320_199303_387,"The Labor Government has supported growth in tourism through unproved tax arrangements, funding for promotion by the Australian Tourism Commission and structural reforms including the deregulation of domestic and international aviation.",1.0,1
388,388,63320_199303_388,"However, more can be done.",,1
389,389,63320_199303_389,Australia is a country rich in its diversity.,1.0,1
390,390,63320_199303_390,We have much to offer as a tourist destination throughout the country.,1.0,1
391,391,63320_199303_391,YET only one in three of our foreign visitors spends any nights outside a capital city or major international gateway.,1.0,1
392,392,63320_199303_392,And Australians can be encouraged to explore new destinations in their own country.,1.0,1
393,393,63320_199303_393,"Accordingly, we will set aside $42 million over the next four years to promote and assist tourism IN regional Australia.",,6
394,394,63320_199303_394,Details of this package will be announced shortly in a statement on tourism.,1.0,1
395,395,63320_199303_395,"TRIPLE J YOUTH NETWORK  The ABCs Triple J Youth Network is the fastest growing radio service in Australia, but it is currently available only in capital cities and Newcastle.",1.0,1
396,396,63320_199303_396,It has proved to be highly successful in providing information and entertainment principally to Australians in the 15 to 25 years age group.,1.0,1
397,397,63320_199303_397,Triple J has a very strong commitment to Australian artists and the local industry.,1.0,1
398,398,63320_199303_398,"Over the next four years, $19.8 million will be spent to extend the Triple J network to an estimated 42 areas covering approximately 3.7 million additional people.",,7
399,399,63320_199303_399,"This will further Labor's commitment to public broadcasting, services to regional and rural Australia and services to youth.",,1
400,400,63320_199303_400,"To strengthen recovery in regions lagging behind the rest of the Australian economy, Labor will create a Minister for Regional Development and a Department for Regional Development.",,6
401,401,63320_199303_401,Substantial structural adjustment has been necessary to transform the Australian economy from its previous inward-looking focus to one which is able to compete effectively in the global economy.,,1
402,402,63320_199303_402,"This has necessarily meant that some industries grow more slowly than others, and some sectors may even decline over time.",1.0,1
403,403,63320_199303_403,"There is also a regional dimension to this problem, however, with some of the slower growing industries being concentrated in the southern States of South Australia, Tasmania and Victoria.",1.0,1
404,404,63320_199303_404,"Within individual states, some regions are doing well while others have fallen further behind.",1.0,1
405,405,63320_199303_405,"The Government has recognised these disparities, and the need to act on them, far some time.",,3
406,406,63320_199303_406,We took action in the Budget through the new Local Capital Works Program which is providing targeted funding of $345 million over a two year period.,,7
407,407,63320_199303_407,"Combined with local sources OF funds, this has started to provide some stimulus to these local communities.",,4
408,408,63320_199303_408,"More recently in his Investing in the Nation statement, the Prime Minister asked the Hon Laurie Brereton, MP, to head a Task Force to address this issue, with its membership mainly drawn from business and the trade union movement.",,4
409,409,63320_199303_409,"The Task Force has been asked to: examine the nature and extent of the regional adjustment problem, and identify the regions which are most disadvantaged;  identify the impediments to adjustment in these regions;  examine how existing Commonwealth programs may be mobilised more effectively in pursuit of the regional development objective, and how the Commonwealth might enhance the effectiveness of State government programs, and examine whether any new Commonwealth programs are appropriate and, if so, make recommendations on the nature of such programs.",,3
410,410,63320_199303_410,The Task Force's work will thereby provide an important input into Government policy.,,6
411,411,63320_199303_411,"However, a more constant focus on regional development is also needed.",,1
412,412,63320_199303_412,"To that end, we will establish a Department of Regional Development with its own Minister.",,5
413,413,63320_199303_413,"The Department will be charged with the responsibility for advising on the coordinating all Commonwealth programs which impact on lagging regions, and with harmonising state and federal government programs to gain maximum impact.",,7
414,414,63320_199303_414,The Task Force will be asked to provide advice on the precise role and structure for the Department.,,1
415,415,63320_199303_415,Labor will continue to support an expanded higher education sector and reform vocational education and training through policies ensuring fair access to education and improvements to the effectiveness of training.,,4
416,416,63320_199303_416,Increase In places for students  to continue Labor's strong support for fair access to higher education.,,3
417,417,63320_199303_417,Labor will ensure that any spare capacity in institutions is used to expand the number of student placet.,,6
418,418,63320_199303_418,"Labor will establish a fund, initially set at $5 million a year, to help institutions use any spare capacity to increase the number of opportunities available to Australian students.",,7
419,419,63320_199303_419,Group Employment and Training Schemes:  Australia currently has an effective network of over 100 Group Training Companies with between 12000 and 14000 apprentices in training.,1.0,1
420,420,63320_199303_420,"Group Training Companies operate by recruiting apprentices and trainees, receiving a subsidy payment for each one, then placing those apprentices and trainees with host employers until their training is complete, they are especially effective in tapping the training capacity of small business.",1.0,1
421,421,63320_199303_421,Labor recognises the value and success of these companies and pledges to maintain funding for the program.,,6
422,422,63320_199303_422,"Labor is keen to respond to the needs of industry, especially small to medium business, by improving the flexibility of training and labour market programs.",,1
423,423,63320_199303_423,We will build on the group training concept to develop new group companies principally on an industry basis and to extend the role of the companies beyond training to employment.,,7
424,424,63320_199303_424,"Labor will provide start-up funds, expertise and an administrative subsidy to assist existing group training companies and industry associations develop group employment and training companies.",,5
425,425,63320_199303_425,"For example, a particular industry association would establish a company - as some have already done - to act as a group training company for the industry.",,6
426,426,63320_199303_426,People wishing to train in the industry would be employed by the company and placed with host employers in the industry.,,5
427,427,63320_199303_427,The company would receive any relevant government subsidies in respect of the apprentice or trainee and would retain some of that subsidy as an operating margin.,,1
428,428,63320_199303_428,"In a similar way, the company would employ, for a guaranteed minimum period, people wishing to work in the industry who had been out of work and who are eligible for a Jobstait or similar subsidy.",,1
429,429,63320_199303_429,These people would be also placed with host employers on whatever basis the group company sets.,,1
430,430,63320_199303_430,"Once established, group employment and training companies could also take to broader fee-for-service employment brokerage for the industry.",,1
431,431,63320_199303_431,Employers in the industry seeking temporary or permanent labour could recruit through the company.,,1
432,432,63320_199303_432,Anyone wishing to work in the industry could register with the company.,,1
433,433,63320_199303_433,"This arrangement will capitalise on the employer networks of industry associations, enable employers to deal with an industry company for recruitment of trainees and employees and allow for much more flexible placement and subsidy arrangements worked out between the group company and individual enterprises.",,3
434,434,63320_199303_434,Labor's goal is to establish as many group employment and training companies in as many industries as possible.,,5
435,435,63320_199303_435,Additional funding of $10 million a year WILL be provided.,,7
436,436,63320_199303_436,The Australian Traineeship Scheme offers young people accredited training and work experience in a range of industries and jobs.,1.0,1
437,437,63320_199303_437,It is a highly successful way for young people to begin their careers.,1.0,1
438,438,63320_199303_438,"Last year, the Government substantially increased incentives for employers to take on trainees.",1.0,1
439,439,63320_199303_439,"As a result, trainee conunencements are over 120 per cent higher in January this year than last year.",1.0,1
440,440,63320_199303_440,To expand the opportunities for young people Labor will establish 200 Sports Traineeships in 1993.,,7
441,441,63320_199303_441,The trainees will be employed by national sporting organisations and receive specialist training through the Australian College of Sports Education as well as broader cducatioD through the Technical and Further Education Colleges.,,3
442,442,63320_199303_442,The traineeships will offer young people a start in an exciting career as well as in the long run improve the management and administration of Australian sport.,,5
443,443,63320_199303_443,"National sporting organisations will be offered the existing $2000 - $3000 subsidy for each trainee under the Australian Tramceship System, and an additional $3000 in the fono of a supplementary grant to encourage their participation-  The Sports Traineeships will be funded out of existing programs.",,6
444,444,63320_199303_444,Our child care policy recognises that the future growth of the Australian economy and the living standards of Australians will benefit from women's participation in the workforce.,,2
445,445,63320_199303_445,"Equally, we recognise and appreciate the important role played by women who choose lo stay at home while their children are growing up.",,1
446,446,63320_199303_446,"To that end, we will introduce a new Home Child Care Allowance that will be more generous than the Dependent Spouse Rebate it will replace.",,6
447,447,63320_199303_447,Support will be payed directly to the spouse at home.,,1
448,448,63320_199303_448,We will also increase fee relief to occasional child care.,,6
449,449,63320_199303_449,The Labor Party's child care policy announced on 9 February moved child care into the economic mainstream.,,1
450,450,63320_199303_450,"The policy addressed the three big issues of concern to working parents: the availability, cost and quality of child care.",,1
451,451,63320_199303_451,"Labor is committed to meeting projected demand for work-related child care by the year 2001, with an interim goal of meeting 84 per cent of this demand by 1997.",,7
452,452,63320_199303_452,We will introduce a new 30 per cent cash rebate in recognition that the cost of child care is a substantial outlay for parents in earning an income.,,4
453,453,63320_199303_453,And we will ensure quality child care which is safe and secure.,,1
454,454,63320_199303_454,Labor's policies recognise the reality of many parents' lives and the difficulties they face in meeting their work and family responsibilities.,,3
455,455,63320_199303_455,"The policies also respond to the great change in the working pattens of Australian women: over the past decade, women's participation in the labour force has increased by 40 per cent.",,1
456,456,63320_199303_456,We need to recognise that women's child care needs are neither uniform or identical.,,3
457,457,63320_199303_457,There are new choices and patterns in women's lives today.,1.0,1
458,458,63320_199303_458,"Many women are choosing to stay home while their children are young, although most will return to the paid workforce at some time in the future.",1.0,1
459,459,63320_199303_459,Policy needs to recognise and respond to these patterns.,,1
460,460,63320_199303_460,"It is no longer good enough, if it ever was, to characterise women as either in the paid workforce or in the home.",1.0,1
461,461,63320_199303_461,"Chances are these days, any given woman over the course of her lifetime will spend periods of time doing both.",1.0,1
462,462,63320_199303_462,"Women at home caring for children are entitled to proper acknowledgment and respect, and some practical assistance.",1.0,1
463,463,63320_199303_463,An issue raised by women caring for children full time is that they do not receive any direct financial recognition of this important role from the Government.,1.0,1
464,464,63320_199303_464,"Currently, the Government pays the Dependent Spouse Rebate to the spouse who is in employment.",1.0,1
465,465,63320_199303_465,The tax rebate is worth $1412 a year.,1.0,1
466,466,63320_199303_466,The disadvantage of the Dependent Spouse Rebate is that it is only indirect recognition of the contribution of the parent at home looking after children as the money is not paid to them.,1.0,1
467,467,63320_199303_467,Labor believes it is time to redirect this assistance and convert the tax rebate to a cash benefit paid directly to the spouse at home caring for children.,,1
468,468,63320_199303_468,The new cash payment will be called Home Child Care Allowance.,,6
469,469,63320_199303_469,Labor will also increase the payment by $150 a year.,,7
470,470,63320_199303_470,Women at home caring full time for children will receive a direct cash payment each fortnight of $60.,,7
471,471,63320_199303_471,"This will be in addition to any Family Allowances or Family Allowance Supplement which are also paid directly to the parent with most day to day responsibility for caring for die children, usually be mother.",,6
472,472,63320_199303_472,This will provide some independent source of income for women while they are out of the paid workforce caring for children.,,6
473,473,63320_199303_473,In addition Labor will respond to the practical needs of women at home caring for children.,,1
474,474,63320_199303_474,Occasional care is an essential senw for these women caring for children.,,1
475,475,63320_199303_475,"It gives women 'time out"" from their work at home to go shopping, attend appointments, or simply take a break.",,3
476,476,63320_199303_476,Labor will ensure that occasional care is affordable by increasing fee assistance for occasional child care to match the fee relief in long day care.,,3
477,477,63320_199303_477,"This will mean, for example, that a woman with a family income of $31,000 and using an average of two hours of occasional care a week will be $225 a year better off.",,7
478,478,63320_199303_478,"Also, as has already been announced.",,1
479,479,63320_199303_479,"Labor will double the funding for playgroups, giving 50,000 more families access to this service.",,6
480,480,63320_199303_480,Playgroups offer parents support in their sometimes stressful job of caring for children and give children the experience of learning with other children.,,1
481,481,63320_199303_481,Labor's child care initiatives recognise that different families choose to deal with the responsibilities of work and family in different ways.,,1
482,482,63320_199303_482,Labor will give financial assistance to all families with young children either through a cash rebate for child care costs or a Home Child Care Allowance to women at home caring for children.,,3
483,483,63320_199303_483,"In contrast, the Opposition has restricted its support for families.",1.0,1
484,484,63320_199303_484,The Opposition will apply a new income test to the Dependent Spouse Rebate.,1.0,1
485,485,63320_199303_485,"Also, under the Opposition's child care rebate, a third of families where both parents work would receive no assistance and another 19 per cent would not be eligible for the full rebate.",1.0,1
486,486,63320_199303_486,Labor believes in supporting families in the choices they make about the best way of dealing with these challenges of reconciling work and family.,,1
487,487,63320_199303_487,"And, unlike the Opposition Labor has allocated sufficient funds to expand child care places so that all work related demand can be fully met by the year 2001.",,6
488,488,63320_199303_488,The cost of the Home Child Care Allowance and fee relief for occasional care will be $326.2 million over four years.,,7
489,489,63320_199303_489,Starts from a position of strength in formulating its health policy.,,1
490,490,63320_199303_490,"Under Medicare, Labor guarantees free treatment in public hospitals, free access to doctors through bulkbilling and affordable pharmaceuticals under the Pharmaceutical Benefits Scheme.",,3
491,491,63320_199303_491,We will build on these strengths to improve access to hospital and dental health care/or Australians.,,6
