,Oid,Id,sentence,Flag,labels
266,266,63620_201607_266,"Reducing travel times for motorists and freight ñ including a range of safety packages and overtaking lane projects, the duplication of the Boundary Road interchange and the upgrade at Yellow Gin Creek south of Ayr.",0,1
267,267,63620_201607_267,Gateway Motorway North.,1,1
268,268,63620_201607_268,"Widening from 4 to 6 lanes, improving access and better connecting the Bruce Highway, Northern Brisbane and the Port of Brisbane.",0,7
269,269,63620_201607_269,"1,000 jobs.",0,5
270,270,63620_201607_270,Toowoomba Range Crossing.,1,1
271,271,63620_201607_271,Cutting travel times and removing traffic from Toowoomba Town Centre.,0,3
272,272,63620_201607_272,"1,800 jobs.",0,5
273,273,63620_201607_273,Gateway WA.,1,1
274,274,63620_201607_274,Reducing congestion around the Perth Airport and surrounding areas.,0,1
275,275,63620_201607_275,"1,320 jobs.",0,5
276,276,63620_201607_276,Northlink WA.,1,1
277,277,63620_201607_277,A new 40km highway to improve freight and save travel times through the Swan Valley.,0,2
278,278,63620_201607_278,Perth Freight Link.,1,1
279,279,63620_201607_279,"Providing a direct, free-flowing connection to the Port of Fremantle.",0,1
280,280,63620_201607_280,"2,400 jobs.",0,3
281,281,63620_201607_281,North South Corridor and Northern Connector project.,1,1
282,282,63620_201607_282,"Better connecting Adelaide's port, airport and freight terminals.",0,3
283,283,63620_201607_283,The construction of a new 15.5 kilometre road linking the Northern Expressway to the northern end of the South Road Superway.,0,6
284,284,63620_201607_284,"1,330 jobs.",0,3
285,285,63620_201607_285,Midland Highway Upgrade.,1,1
286,286,63620_201607_286,"Upgrade between Hobart and Launceston, to improve safety and freight delivery.",0,1
287,287,63620_201607_287,234 jobs.,0,5
288,288,63620_201607_288,Tiger Brennan Drive.,1,1
289,289,63620_201607_289,Duplication to improve safety and congestion.,0,5
290,290,63620_201607_290,120 direct jobs; 30 for Indigenous Australians.,0,5
291,291,63620_201607_291,Northern Australia Infrastructure Facility.,1,1
292,292,63620_201607_292,Unlocking the economic potential of the North through $5 billion in concessional loans that will deliver major economic infrastructure.,0,5
293,293,63620_201607_293,Northern Australia Roads.,1,1
294,294,63620_201607_294,Priority road projects in key strategic corridors in Northern Australia plus targeted upgrades to key roads necessary for transporting cattle and improving cattle supply chains in Northern Australia.,0,2
295,295,63620_201607_295,FIXING THE NATIONAL BROADBAND NETWORK.,1,1
296,296,63620_201607_296,We have put the NBN back on track to deliver high-speed broadband to all Australian homes and businesses by 2020.,0,1
297,297,63620_201607_297,"In September 2013, fewer than three per cent of Australian premises could obtain a service on the NBN.",0,1
298,298,63620_201607_298,"Today over two million homes and businesses can access the NBN and there are more than 900,000 active users.",0,1
299,299,63620_201607_299,"By completion, every user will have broadband speeds 4 to 10 times faster than today's average.",0,5
300,300,63620_201607_300,Our plan is the fastest and most affordable way to deliver better broadband to all Australians by 2020.,0,6
301,301,63620_201607_301,"Under Labor, the NBN was the most poorly managed infrastructure project in Australia's history.",0,1
302,302,63620_201607_302,"Labor spent $6 billion in four years to connect just 51,000 users to the built network.",0,1
303,303,63620_201607_303,"We are connecting more than 50,000 homes a month, compared to 51,000 in total under Labor.",0,1
304,304,63620_201607_304,"The most recent†nbn Corporate Plan†estimates that reverting to Labor's all-fibre plan would require peak funding of between $74 billion and $84 billion, and the rollout could not be completed until at least 2026 and possibly as late as 2028.",0,6
305,305,63620_201607_305,The Coalition's nbn plan requires peak funding of approximately $49 billion and will be finished by 2020.,0,7
306,306,63620_201607_306,World Class Healthcare.,1,1
307,307,63620_201607_307,The Turnbull Government is committed to providing Australians with world class health care.,0,6
308,308,63620_201607_308,HOSPITAL FUNDING.,1,1
309,309,63620_201607_309,"The Government has provided an additional $2.9 billion in public hospital funding over the next three years (an increase of up to 6.5% a year) through an agreement with the states and territories that places greater focus on patient outcomes, particularly when it comes to caring for patients with chronic and complex needs.",0,7
310,310,63620_201607_310,HEALTHIER MEDICARE.,1,1
311,311,63620_201607_311,"The Government is strengthening Medicare through the new†Health Care Homes†initiative, which will better coordinate comprehensive care for chronically ill patients.",0,3
312,312,63620_201607_312,"GPs will be able to coordinate the medical, allied health and out-of-hospital services required by chronically ill patients on an ongoing basis to help manage their conditions, and in doing so keep them out of hospital.",0,5
313,313,63620_201607_313,"From 1 July 2017, 65,000 Australians will initially participate in this program at up to 200 medical practices across Australia, ahead of a full national rollout.",0,1
314,314,63620_201607_314,PRIMARY HEALTH NETWORKS.,1,1
315,315,63620_201607_315,"The Government has introduced a system of Primary Health Networks to identify local health needs, improve patient access to primary care services and improve co-ordination with local hospitals and community services.",0,1
316,316,63620_201607_316,"The Government has established 31 Primary Health Networks around Australia to improve access to local health services, by investing close to $1 billion.",0,6
317,317,63620_201607_317,MENTAL HEALTH REFORMS.,1,1
318,318,63620_201607_318,The Turnbull Government is delivering significant reforms that will put the individual needs of patients at the centre of our mental health system.,0,6
319,319,63620_201607_319,"These reforms will reshape the delivery of primary mental health services towards a more modern, flexible model of care, rather than the current ``one-size-fits-all""ù approach.",0,6
320,320,63620_201607_320,CHEAPER MEDICINES.,1,1
321,321,63620_201607_321,"The Government is making medicines cheaper ñ in some cases by as much as 60% per script, saving patients with multiple chronic conditions as much as $500 per year.",0,1
322,322,63620_201607_322,"Additional cost savings for many common medicines are due to come into effect in October 2016, as a result of changes to the way everyday drugs are priced.",0,1
323,323,63620_201607_323,NEW MEDICINES.,1,1
324,324,63620_201607_324,"The Government has put nearly 1,000 new and amended drug listings onto the Pharmaceutical Benefits Scheme, ensuring these life-saving medicines are available to all Australians, including:",0,1
325,325,63620_201607_325,"Keytruda, which is used to treat Melanoma;",0,1
326,326,63620_201607_326,"Mekinist, which is used to treat positive Metastatic Melanoma; and",0,1
327,327,63620_201607_327,"Perjeta, Herceptin and Kadcyla, which are used to treat Breast Cancer.",0,1
328,328,63620_201607_328,The Government has also invested $1 billion to subsidise breakthrough treatments for all sufferers of Hepatitis C.,0,1
329,329,63620_201607_329,"These treatments would cost $100,000 per patient if not subsidised through the PBS.",0,1
330,330,63620_201607_330,MEDICAL RESEARCH FUTURE FUND.,1,1
331,331,63620_201607_331,Australia is a world leader in the field of medical research.,0,1
332,332,63620_201607_332,The $20 billion Medical Research Future Fund is providing a sustainable source of funding for vital medical research over the long term.,0,7
333,333,63620_201607_333,NO JAB NO PAY.,1,1
334,334,63620_201607_334,"To protect children from diseases, our ``No Jab, No Pay""ù rule is removing access to family and child care payments for parents who don't vaccinate their children.",0,6
335,335,63620_201607_335,Putting Students First.,1,1
336,336,63620_201607_336,The Turnbull Government is investing record levels in our schools with total Commonwealth funds reaching $73.6 billion over the next four years.,0,1
337,337,63620_201607_337,This is an increase of 26%.,0,1
338,338,63620_201607_338,School funding will continue to increase each and every year going forward.,0,6
339,339,63620_201607_339,"As part of this, the Government is providing an additional $1.2 billion between 2018 and 2020 for schools, contingent upon reform efforts by the States and the non-government schools sector to improve education outcomes.",0,7
340,340,63620_201607_340,The Turnbull Government is focused not just on more money but on making sure money is invested where it can make the most difference to student results.,0,1
341,341,63620_201607_341,"Through our†Students First†approach, we are working with states and territories to focus on the four key areas that make a real difference to student results:",0,1
342,342,63620_201607_342,Better teaching quality;,0,3
343,343,63620_201607_343,More school autonomy;,0,3
344,344,63620_201607_344,Engaging parents in education;,0,3
345,345,63620_201607_345,Strengthening the curriculum.,0,1
346,346,63620_201607_346,"For example, our teaching quality reforms are introducing a new national literacy and numeracy test to ensure all new teachers are in the top 30% for literacy and numeracy in Australia.",0,6
347,347,63620_201607_347,"Our National Innovation and Science Agenda is leading the way in promoting learning in science, technology, engineering and maths (STEM).",0,1
348,348,63620_201607_348,SUPPORTING APPRENTICES.,1,1
349,349,63620_201607_349,"The Coalition Government is supporting apprentices through Trade Support Loans ñ helping apprentices with the costs of living, tools and training through loans of up to $20,000 each.",0,6
350,350,63620_201607_350,"So far, over 40,000 loans have been taken up.",0,1
351,351,63620_201607_351,"To help match the right apprentice to the right apprenticeship and lift completion rates, the Government has established the Australian Apprenticeship Support Network, supported by $200 million of annual funding.",0,1
352,352,63620_201607_352,"This year the Government is supporting an estimated 68,000 employers with incentive payments to help businesses create opportunities for apprentices.",0,1
353,353,63620_201607_353,FIXING THE VET FEE-HELP SCHEME.,1,1
354,354,63620_201607_354,"To restore confidence in vocational education, the Coalition Government has taken over a dozen measures to crack down on dodgy providers, including strengthening the powers of the regulator and establishing a National Training Complaints Hotline for students.",0,1
355,355,63620_201607_355,"Following consultation with the sector and the community, the Coalition will redesign the VET FEE-HELP scheme for 2017.",0,7
356,356,63620_201607_356,SUPPORT FOR UNIVERSITIES.,1,1
357,357,63620_201607_357,"Under the Turnbull Government, funding for universities is at record levels, with funding of over $16 billion in 2016Ô""Ø.",0,7
358,358,63620_201607_358,"Support for students is also at a record level, with $6.8 billion invested in 2016 (a 65 per cent increase on 2009 levels).",0,2
359,359,63620_201607_359,"Australia has one of the most generous student loan schemes in the world, under which no domestic student has to pay up-front fees.",0,1
360,360,63620_201607_360,The National Innovation and Science Agenda will drive stronger university collaboration with industry through an additional $127 million in targeted research funding and new research impact measures.,0,3
361,361,63620_201607_361,"Simply put, we are connecting our academics with industry in order to build commercial capacity and create jobs in Australia.",0,1
362,362,63620_201607_362,MORE INVESTMENT IN EARLY CHILDHOOD EDUCATION.,1,1
363,363,63620_201607_363,"The Government is investing more than $3 billion in a new Jobs for Families child care package to make child care simpler, more affordable and more accessible for almost one million Australian families.",0,6
364,364,63620_201607_364,"Families with incomes between $65,000 and $170,000 will be around $30 a week better off.",0,1
365,365,63620_201607_365,The Coalition Government is also ensuring all Australian children can receive 15 hours of preschool a week in the year before school (and exempting these 600 hours a year from the child care activity test).,0,1
366,366,63620_201607_366,INVESTING IN VOCATIONAL EDUCATION AND TRAINING.,1,1
367,367,63620_201607_367,The Coalition Government invests around $7 billion in the VET sector each year through funding and student loans.,0,7
368,368,63620_201607_368,"This includes $1.8 billion to the states and territories to support their training systems, including TAFE.",0,3
369,369,63620_201607_369,Tackling Domestic Violence.,1,1
370,370,63620_201607_370,"Women and children in Australia must be safe in their homes, safe on our streets and safe online.",0,2
371,371,63620_201607_371,Domestic and family violence is never acceptable.,0,1
372,372,63620_201607_372,The 2016 Budget provides $100 million in new funding over three years to implement the Third Action Plan of the†National Plan to Reduce Violence against Women and their Children 2010 ñ 2022Ø.,0,7
373,373,63620_201607_373,The National Plan is a 12-year strategy with a vision that women and children live free from violence in safe communities.,0,6
374,374,63620_201607_374,This builds on the $100 million Women's Safety Package already being implemented by the Turnbull Government.,0,7
375,375,63620_201607_375,The package focuses on three key areas:,0,5
376,376,63620_201607_376,KEEPING WOMEN SAFE AT HOME.,1,1
377,377,63620_201607_377,"Innovative technology is being trialled and used to keep women safe, including GPS trackers for perpetrators, safe phones and safety devices for homes.",0,1
378,378,63620_201607_378,We are expanding support to counselling services such as 1800RESPECT and Mensline.,0,4
379,379,63620_201607_379,SUPPORT AND TRAINING FOR FRONTLINE SERVICES.,1,1
380,380,63620_201607_380,"Training is being expanded for frontline workers, including police, doctors, emergency department staff and social workers.",0,1
381,381,63620_201607_381,Domestic violence units are being established in legal services.,0,6
382,382,63620_201607_382,BREAKING THE CYCLE OF VIOLENCE.,1,1
383,383,63620_201607_383,"To address the negative behaviours and attitudes that can lead to violence, we are providing additional resources to help teachers, parents and students learn more about respectful relationships.",0,3
384,384,63620_201607_384,"In addition, the Turnbull Government recently launched the `Stop it at the Start' national campaign to change young people's attitudes to violence.",0,1
385,385,63620_201607_385,"This is a $30 million campaign, in partnership with state and territory governments.",0,7
386,386,63620_201607_386,Protecting Our Environment.,1,1
387,387,63620_201607_387,The Turnbull Government is committed to protecting Australia's magnificent natural environment.,0,2
388,388,63620_201607_388,PROTECTING THE GREAT BARRIER REEF.,1,1
389,389,63620_201607_389,Our Reef 2050 Long Term Sustainability Plan is the most comprehensive plan ever developed to protect the Great Barrier Reef for future generations.,0,2
390,390,63620_201607_390,The Coalition has put in place an historic ban on capital dredge disposal in the Great Barrier Reef Marine Park ñ ending a 100 year old practice.,0,2
391,391,63620_201607_391,"$2 billion is being invested by Australian governments on projects that include improving water quality, reducing sediment and nitrogen run off, removing crown of thorns starfish and improving our scientific knowledge of the reef.",0,7
392,392,63620_201607_392,Our work to protect the Great Barrier Reef resulted in the World Heritage Committee declaring last July that Australia was a global role model for the management of World Heritage properties.,0,1
393,393,63620_201607_393,SUPPORTING RENEWABLE ENERGY.,1,1
394,394,63620_201607_394,The Turnbull Government will double renewable energy in Australia over the next four years.,0,3
395,395,63620_201607_395,"Under the Renewable Energy Target, more than 23% of Australia's electricity will come from renewable energy by 2020.",0,3
396,396,63620_201607_396,"We are supporting large scale projects, while at the same time making solar more affordable for households.",0,1
397,397,63620_201607_397,"We are encouraging new technology to assist in the transition to clean energy, through the $1 billion Clean Energy Innovation Fund.",0,1
398,398,63620_201607_398,This Fund will target projects such as large-scale solar.,0,6
399,399,63620_201607_399,TACKLING CLIMATE CHANGE.,1,1
400,400,63620_201607_400,"To protect our environment for future generations, we need to tackle climate change.",0,2
401,401,63620_201607_401,"As a country, we are playing our part in the global challenge on climate change.",0,3
402,402,63620_201607_402,Australia has signed the Paris Climate Change Agreement.,0,1
403,403,63620_201607_403,"We are on track to beat our 2020 target by 78 million tonnes, and have set an ambitious target of reductions of up to 28% by 2030 based on 2005 levels.",0,3
404,404,63620_201607_404,That is equivalent to reducing emissions per capita by up to 52%ñ the second largest reduction of any G20 economy.,0,1
405,405,63620_201607_405,"We will meet our targets without Labor's Carbon Tax, which made electricity more expensive for all Australian families.",0,3
406,406,63620_201607_406,We are investing $2.55 billion to incentivise business to reduce their emissions through our Emissions Reduction Fund.,0,7
407,407,63620_201607_407,"Projects we've supported include carbon farming to increase carbon in the soil, energy efficient lighting for town councils, supporting re-vegetation and bushfire reduction.",0,1
408,408,63620_201607_408,"We are also implementing a National Energy Productivity Plan, reducing emissions from ozone-depleting gases and supporting investments in new technology such as solar storage.",0,1
409,409,63620_201607_409,SUPPORTING ON-GROUND ENVIRONMENTAL PROJECTS.,1,1
410,410,63620_201607_410,"Right around Australia, young local people are delivering environmental projects in their communities through the Green Army.",0,1
411,411,63620_201607_411,We have already launched more than 500 teams across the country.,0,1
412,412,63620_201607_412,We are investing $1 billion in natural resource management through the National Landcare Programme.,0,3
413,413,63620_201607_413,"The Coalition will continue to deliver on our $50 million commitment to plant 20 million trees by 2020, with almost 10 million trees already committed for planting over the next three years.",0,3
414,414,63620_201607_414,"As well, we are greening our cities as part of the Coalition's cities agenda.",0,3
415,415,63620_201607_415,PROTECTING OUR THREATENED SPECIES.,1,1
416,416,63620_201607_416,Australia has some of the most unique flora and fauna on the planet and we're protecting our native wildlife with the launch of Australia's first Threatened Species Strategy and the appointment of Australia's first Threatened Species Commissioner.,0,1
417,417,63620_201607_417,"The Threatened Species Strategy targets the key threats to our wildlife, in particular feral cats.",0,1
418,418,63620_201607_418,Funding for projects to protect our threatened species has already topped $190 million.,0,5
419,419,63620_201607_419,"Our National Environmental Science Program is supporting this work, with projects that deliver research projects in the field.",0,1
420,420,63620_201607_420,PROTECTING AUSTRALIA'S HERITAGE.,1,1
421,421,63620_201607_421,"The Turnbull Government's Australian Heritage Strategy sets out the action we are taking to support and promote our remarkable natural, historic and Indigenous heritage.",0,1
422,422,63620_201607_422,Protection of Australia's national and world heritage is a fundamental pillar of the Government's environment policy.,0,1
423,423,63620_201607_423,"Our natural, Indigenous and historic heritage enhances our sense of place and national identity and makes a positive contribution to the nation's wellbeing.",0,1
424,424,63620_201607_424,ONE STOP SHOP.,1,1
425,425,63620_201607_425,We have maintained environmental standards whilst reducing the red tape.,0,1
426,426,63620_201607_426,We have established a one stop shop for environmental assessments with every state and territory ñ cutting the double handling of assessments for projects.,0,1
