,oid,Id,Sentence,Flag,labels
268,269,63620_199303_269,And that is fundamental to the Australian family .,1,1
269,270,63620_199303_270,"And there is also no GST on education, so the price will fall .",0,1
270,271,63620_199303_271,No GST on health so the price will fall .,0,1
271,272,63620_199303_272,"No GST on council rates, the price should fall .",0,1
272,273,63620_199303_273,"No GST on rent, on charities, on gambling, a whole host of areas that they've been running amuck on trying to scare people .",0,1
273,274,63620_199303_274,"Significant drops in cost items, major cost items to the average Australian family .",0,1
274,275,63620_199303_275,But over and above that we then target assistance directly to families .,0,1
275,276,63620_199303_276,"We double the family allowance for families with incomes up to $30,000 .",0,1
276,277,63620_199303_277,"We offer tax rebates to low to middle income families for health insurance and, of course, as I mentioned before we give very, very significant tax cuts which are a major part of our reform agenda .",0,1
277,278,63620_199303_278,Not only to compensate for the impact of a goods and services fax but over and above that to put money in the pockets of people .,0,1
278,279,63620_199303_279,We increase ail those benefits and cut Personal tax the average Australian family is going to be $56 a week better off .,0,7
279,280,63620_199303_280,I could not contemplate in my lifetime I would see not only mass unemployment but an impossibility for our young people to get an education .,1,1
280,281,63620_199303_281,So we set out to put $3 billion into education over the rest of this decade to solve those particular problems .,0,1
281,282,63620_199303_282,2200 there'll be 220000 more TAFE apprenticeships and university places so that no qualified Australian student should miss out on a place .,0,7
282,283,63620_199303_283,And when we don't apply the GST to education the cost of education as I said before will fall .,0,1
283,284,63620_199303_284,And finally of course there are a host of other very important items in our package that relate to literacy and language training and teacher education fundamentally important .,0,2
284,285,63620_199303_285,And if you step back and look from outside at our education system you'd have to be appalled .,1,1
285,286,63620_199303_286,Not only are there those long queues but a recent government study showed that 25 per cent of our young people leaving primary school are functionally illiterate .,1,1
286,287,63620_199303_287,They can't effectively read and write as they leave primary school .,1,1
287,288,63620_199303_288,How could we tolerate that?,1,1
288,289,63620_199303_289,We ought to have the best education System in the world .,0,1
289,290,63620_199303_290,We need it to get our productive capacity anyway .,0,1
290,291,63620_199303_291,Just like we should have the best health system and the best water front and the best transportation system .,0,2
291,292,63620_199303_292,And they are the fundamental motivations of this approach of ours that focuses on genuine equity .,0,1
292,293,63620_199303_293,Equality of opportunity .,0,1
293,294,63620_199303_294,Not equality of outcome .,0,1
294,295,63620_199303_295,Their concept of equity is equality of outcome .,1,1
295,296,63620_199303_296,You'll end up on a queue because there won't be any money left going in to any of these things like education or health .,1,1
296,297,63620_199303_297,Fundamentally important elements of our package in terms of the issue of equity .,1,1
297,298,63620_199303_298,Old people as well have been significantly disadvantaged in Australia significantly disadvantaged .,1,1
298,299,63620_199303_299,I see my father down here in the front row .,1,1
299,300,63620_199303_300,I'll probably cop it sweet for this but he's one of my most influential advisers when it comes to aged care .,1,1
300,301,63620_199303_301,Because he told me as a kid that you could always look forward he thought he'd always look forward to a secure financial future .,1,1
301,302,63620_199303_302,When he went off to the war they told him you'11 be cared for .,1,1
302,303,63620_199303_303,It's not what he gets these days with all the forms and restrictions and phone calls from the Department asking for this and for that and change this and deem that and report this .,1,1
303,304,63620_199303_304,And it's not exactly what he had in mind in the early 1940s when he went off to war .,1,1
304,305,63620_199303_305,And equally they don't get enough do they pensioners to survive .,1,1
305,306,63620_199303_306,And that's why we're giving them an 8 per cent increase in their pension .,0,7
306,307,63620_199303_307,$24 a fortnight .,0,1
307,308,63620_199303_308,And trying to simplify the procedure as significantly as we can .,0,6
308,309,63620_199303_309,Older Australians deserve better and that 8% increase is four times impact of the GST on older Australians .,0,1
309,310,63620_199303_310,They will be significantly in front and we'll make sure that some of them the self funded retirees lose the discrimination that is there as well under the present System .,0,1
310,311,63620_199303_311,Let me give you one example .,1,1
311,312,63620_199303_312,The self funded retiree today can only earn $5 400 before they start paying tax .,0,1
312,313,63620_199303_313,Whereas a pensioner can actually earn over $10 000 and as a family nearly $17 000 before they pay tax .,0,1
313,314,63620_199303_314,Where's the equity in that?,1,1
314,315,63620_199303_315,I mean these self funded retirees are what the name says .,1,1
315,316,63620_199303_316,They've prepared for their own retirement .,1,1
316,317,63620_199303_317,So why does the System discriminate against them?,1,1
317,318,63620_199303_318,And we will eliminate that so that they get the same tax breaks they'11 get the same pharmaceutical benefits card and they get substantial tax cuts to boot .,0,7
318,319,63620_199303_319,It's about time .,1,1
319,320,63620_199303_320,Finally of course we need to look at the issues of our young people and women .,0,1
320,321,63620_199303_321,Those two areas in relation to equity and fairness .,0,1
321,322,63620_199303_322,Our young people of course are finding it harder than we did to get a job or to get an education or to buy a home or to settle down and raise a family or even to prepare for their retirement .,1,1
322,323,63620_199303_323,Already they are disadvantaged and we are facing the prospect as I said of even more restricted range of opportunities and an even lower standard of living under the sort of policies we've seen in recent years .,1,1
323,324,63620_199303_324,So we do a lot for young people .,0,1
324,325,63620_199303_325,I said quite seriously at the start a lot of this election campaign is about Samantha and her future .,0,1
325,326,63620_199303_326,We want to make sure she doesn't face the problems that we've faced and that our children in particular our children are facing today .,0,1
326,327,63620_199303_327,The example given by Michelle for instance this morning .,1,1
327,328,63620_199303_328,So we do a lot of things for young people .,0,1
328,329,63620_199303_329,We make sure they can get into a job with a youth training wage and a trading voucher to get then a start in life .,0,1
329,330,63620_199303_330,Because the first job is the most important job you ever get .,0,1
330,331,63620_199303_331,Once you've cracked your first job you can go on and look for your second and your third because you can prove that you've had on the job training and probably off the job experience as well .,0,7
331,332,63620_199303_332,The TAFE College places that I mentioned a 6% increase in AUSTUDY and most importantly we're going to let them have the opportunity to buy a home that isn't there today .,0,1
332,333,63620_199303_333,A $2.000 cash payment to first homebuyers and young Australians up the age of 35 will be able to borrow against their superannuation to buy their first home .,0,1
333,334,63620_199303_334,Significant .,0,1
334,335,63620_199303_335,Significant opportunities .,0,7
335,336,63620_199303_336,Jobs jobs education jobs education and purchase of the home and preparation for superannuation .,0,1
336,337,63620_199303_337,Finally Michelle mentioned most disturbingly the continuation of discrimination in her own particular experience .,1,1
337,338,63620_199303_338,We have to surely commit as an absolute commitment to eradicate all prejudice and discrimination against women .,0,1
338,339,63620_199303_339,And it doesn't matter whether it's in the home or outside the home .,0,1
339,340,63620_199303_340,Similarly we must commit to eradicate at ail costs domestic violence against women .,0,1
340,341,63620_199303_341,But also our plan has a lot of specific benefits recognizing the multiple roles that women play today in Australian society not just as mother or wife but also in the paid workforce and quite often in community service as well .,0,1
341,342,63620_199303_342,And special needs and special circumstances are associated with those roles .,0,1
342,343,63620_199303_343,So child care is a fundamentally important part of what we have targeted as assistance to women .,0,7
343,344,63620_199303_344,A $25 per child per week cash rebate for child care .,0,1
344,345,63620_199303_345,We didn't try and match the other side because we can afford $25 a week .,0,1
345,346,63620_199303_346,We're spending money we've already got .,0,1
346,347,63620_199303_347,They are spending money they don't have and they're not targeting it either .,1,1
347,348,63620_199303_348,They're making sure that it's child caring for millionaires .,1,1
348,349,63620_199303_349,We don't believe that millionaires ought to get child care .,0,1
349,350,63620_199303_350,Far from it .,0,1
350,351,63620_199303_351,And we've targeted those benefits to the low to middle income group in particular .,0,7
351,352,63620_199303_352,The flexibility of our industrial relations System the changes that are there for women in terms of workplace negotiations to get the time flexibility or the earning flexibility they want fundamental features of our industrial relations policy .,0,1
352,353,63620_199303_353,We also give them the opportunity to continue their superannuation even though they may move in and out of the workforce .,0,1
353,354,63620_199303_354,And finally of course there's extra funding for a host of specific circumstances in relation to women .,0,1
354,355,63620_199303_355,Most importantly the funding for the mobile mammography units which are a very important concern to many women today .,0,1
355,356,63620_199303_356,So in simple terms we can solve the problems .,0,1
356,357,63620_199303_357,In simple terms we can solve the problems and we can solve them in the fairest possible way .,0,1
357,358,63620_199303_358,That is what our plan does for the people of Australia not only creating jobs and opportunities but actually improving visibly improving the equity and fairness of economic and social System today .,0,3
358,359,63620_199303_359,One of the great dangers of course in our system of government is that political leaders get isolated .,1,1
359,360,63620_199303_360,They're concentrated in Canberra get fed bureaucratic advice find it increasingly difficult to get out and about in Australia and I think that is fundamentally wrong .,0,1
360,361,63620_199303_361,I think it is one of the things we have to set out to avoid at all costs .,0,1
361,362,63620_199303_362,There are a number of features in our package which are directed to ensuring that some of those bureaucrats are moved out of Canberra so that the advice comes from other parts of the country and I will maintain a Personal commitment to get out and about as much as I have tried to do in the course of the last three years because in the end as 1 say we work for the people of Australia we should get out and listen to them and respond to them .,0,1
362,363,63620_199303_363,But importantly importantly I'm going to announce one other major initiative today and that is that I'm pleased to announce that I've had six distinguished Australians who have agreed in the event of an election of a Coalition government to act in an honorary capacity as special advisers to the Prime Minister on a range of issues of fundamentally importance to the Australian community .,0,1
363,364,63620_199303_364,Now these people are not making a politically partisan statement .,0,1
364,365,63620_199303_365,They are people who are known for their strong and independent will and for the commitment that they've made to Australia and in many cases they've served governments of all persuasions .,0,1
365,366,63620_199303_366,But I am delighted that they have committed to be special advisers to the Prime Minister .,0,1
366,367,63620_199303_367,These people include: Miss Ita Buttrose who will advise on issues affecting women the family and community health .,0,1
367,368,63620_199303_368,Sir Arvi Parbo who will advise on Australian industry and it's international competitiveness .,0,1
368,369,63620_199303_369,Professor David Permington who will advise on education and training .,0,1
369,370,63620_199303_370,Mr .Charles Perkins who will advise on Aboriginal issues .,0,7
370,371,63620_199303_371,Professor Judith Sloan who will advise on unemployment .,0,1
371,372,63620_199303_372,And Mr .Dick Smith who will advise on issues affecting the environment and development in Australia .,0,1
372,373,63620_199303_373,In the course of the next few weeks I'll also announce other special advisers in areas of science and health youth affairs and small business and other policy areas as the need arises .,0,1
373,374,63620_199303_374,But I am delighted that those people have been prepared to accept those positions and I'm sure the Hewson Government will be significantly better for it .,0,1
374,375,63620_199303_375,What I've done today is to draw a strong parallel between the current government who is a government of the past who is running on it's record and the Coalition as an alternative government that is a government of the future .,0,1
375,376,63620_199303_376,The Liberal Party in particular is a Party of the future yet we are a Party that is very very proud .,1,1
376,377,63620_199303_377,Very proud of our past .,1,1
377,378,63620_199303_378,Today we are fortunate to have with us as you saw in the early stages of our proceedings .,1,1
378,379,63620_199303_379,Dame Pattie Menzies .,1,1
379,380,63620_199303_380,Dame Pattie is here I believe Dame Patty's presence is a convenient way as acting for us as an important reminder of what we have achieved in the past and what in particular Sir Robert Menzies stood for .,1,1
380,381,63620_199303_381,Sir Robert Menzies ensured I think that our Party was characterized by one thing .,1,1
381,382,63620_199303_382,That we represented the forgotten people of Australia .,1,1
382,383,63620_199303_383,And as I said this election campaign is not about John Hewson or Paul Keating it's about the people of Australia themselves and their problems .,1,1
383,384,63620_199303_384,It's people like Jennifer and Sam and Beverly and John and Michelle .,1,1
384,385,63620_199303_385,They are today's forgotten people .,1,1
385,386,63620_199303_386,Them and millions of others that are unnecessary victims as I say of this unnecessary recession .,1,1
386,387,63620_199303_387,That is what this election is about .,1,1
387,388,63620_199303_388,It is in the spirit of the Liberal Party about those forgotten people .,1,1
388,389,63620_199303_389,And as I look down and see those that spoke this morning Jennifer .,1,1
389,390,63620_199303_390,Sam Beverly John and Michelle I look you in the eye and I say we can solve your problems .,1,1
390,391,63620_199303_391,We will do it together .,0,1
391,392,63620_199303_392,Thank you.,1,1
