,OID,Id,Sentence,Flag,labels
258,259,63620_200410_259,"First, we will invest $52 million over the next four years to assist people with dementia by making dementia a National Health Priority.",,7
259,260,63620_200410_260,"This will provide a focus for collaboration between governments and other organisations for monitoring, reporting on and developing strategies to improve health outcomes for people living with dementia.",,3
260,261,63620_200410_261,"Second, we'll provide $127 million for an extra 2,000 extended Aged Care In the Home packages, specifically targeted to people with dementia.",,7
261,262,63620_200410_262,"And third, we'll provide $20 million to expand the Carer Education and Workforce Training project.",,7
262,263,63620_200410_263,"This will provide dementia specific training for up to 8,000 community care staff and residential care workers, and up to 6,000 extra carers and community workers such as police and transport staff.",,7
263,264,63620_200410_264,"This is a necessary response to a growing health challenge that affects a growing number of people in the community, and I want it to be one of the major health priorities of the Government in its next term.",,3
264,265,63620_200410_265,"My friends, the initiatives I have outlined this morning underpin our commitment to a stronger economic future for our nation.",,3
265,266,63620_200410_266,They have been made possible only because of the economic success of the last eight and a half years.,1.0,1
266,267,63620_200410_267,Promises made in an election campaign mean nothing if you don't have a strong economy providing the wherewithal to make those promises affordable and achievable.,1.0,1
267,268,63620_200410_268,"Without a strong economy, you cannot sustain the automatic indexation of the aged pension.",1.0,1
268,269,63620_200410_269,"Without a strong economy, you cannot sustain a growing investment in health and education.",1.0,1
269,270,63620_200410_270,"Without a strong economy, you cannot sustain a growing investment in roads.",1.0,1
270,271,63620_200410_271,"Without a strong economy, you cannot afford to adequately defend the nation.",1.0,1
271,272,63620_200410_272,"Without a strong economy, you cannot deliver security and certainty to Australian families so that they can live their lives in peace and plan carefully for their future.",1.0,1
272,273,63620_200410_273,"The greatest legacy that this Government has given the Australian nation over the last eight and a half years is the strongest, best performing economy that we have seen since World War II.",1.0,1
273,274,63620_200410_274,It has not happened by accident.,1.0,1
274,275,63620_200410_275,It's not a fluke.,1.0,1
275,276,63620_200410_276,It's not been done by signing pieces of cardboard.,1.0,1
276,277,63620_200410_277,It has been done by hard work and difficult decisions.,1.0,1
277,278,63620_200410_278,"And again let me remind you, it's been done in the teeth of tenacious opposition from the Labor Party to virtually every fundamental reform that we have tried to bring about.",1.0,1
278,279,63620_200410_279,"They tried to stop us getting the budget back into the black, they opposed our industrial relations reforms, they opposed our taxation reforms, they opposed many of our welfare reforms.",1.0,1
279,280,63620_200410_280,"They have been not only a failure in government in terms of budget policy, but they have been a negative force in Opposition.",1.0,1
280,281,63620_200410_281,"My friends, Australian families want security and the greatest security that we can give them is the assurance that their interest rates will be kept as low as possible.",,3
281,282,63620_200410_282,Nothing threatens their security more than the prospect of rising interest rates.,1.0,1
282,283,63620_200410_283,"Nothing is more certain than if economic policy is allowed to slip into the hands of those who, when they last had control of it, delivered five budget deficits in a row, that there will be massive upward pressure on interest rates.",1.0,1
283,284,63620_200410_284,"My friends, there is much to be done.",,1
284,285,63620_200410_285,"The journey of the last eight and a half years has been a journey which has brought us a stronger, prouder, more prosperous, more respected Australia.",1.0,1
285,286,63620_200410_286,"An Australia bound together by the common bonds of egalitarianism and mateship, an Australia made up of people proudly drawn from the four corners of the earth - all of them making a wonderful contribution to our modern nation, a modern nation which is proud of its history, proud of its traditions, but ready to change and adapt in the face of changing world circumstances.",1.0,1
286,287,63620_200410_287,We Australians have many characteristics.,1.0,1
287,288,63620_200410_288,We are tough when it's needed.,1.0,1
288,289,63620_200410_289,We're warm and soft and compassionate when that's needed.,1.0,1
289,290,63620_200410_290,But we're also adaptable.,1.0,1
290,291,63620_200410_291,Australians are great improvisers.,1.0,1
291,292,63620_200410_292,We adapt to change.,1.0,1
292,293,63620_200410_293,It must have something to do with our bush background and the need to innovate and be ready for changed circumstances and to get by in a difficult situation.,1.0,1
293,294,63620_200410_294,And our workplace has changed over the last 20 years.,1.0,1
294,295,63620_200410_295,We understand that we live in a globalised economy and that we must relate to that if we are to survive and we are to prosper.,,1
295,296,63620_200410_296,"It's because of those things, that only the policies of a Coalition Government, with its rejection of the rigidities of the old industrial relations system, that can guarantee a continuation of the productivity and the growth that has brought us this distance.",,3
296,297,63620_200410_297,"My friends, we do face that simple choice on the 9th of October - a choice between a Coalition which has demonstrated a capacity to deliver security to the nation and security to the nation's families.",1.0,1
297,298,63620_200410_298,A Coalition that has demonstrated a capacity to project the policies for the future that will guarantee a continuation of our productivity and all the other changes that are needed to deliver us even greater prosperity.,,3
298,299,63620_200410_299,"And the alternative is a Labor Party which is still locked in its trade union industrial relations past, that despite all of the changes of the modern world, still believes that individual Australian workers cannot be trusted to make a decision on their own as to their employment conditions, that still believe despite the dwindling trade union membership in this nation, that 100 per cent of decisions in relation to industrial relations should be given to the trade union movement.",1.0,1
299,300,63620_200410_300,"My friends, it has been an immense privilege to be the Prime Minister of this wonderful country over the last eight and a half years, a privilege I have shared with some wonderful colleagues, and a privilege which all of us want to go on sharing so that we can re-dedicate ourselves to the service of the Australian people and the great cause of the nation we love so much.",,6
